round,samples,train_loss,test_loss,test_acc,wall_clock,active_workers,bytes_in,mean_staleness,round_seconds,barrier_wait
230,7360,1.17151,1.16527,0.639,0.3701,2,14502988,1,0.00031,0.0
231,7392,1.2337,1.16527,0.639,0.3764,2,14566044,1,0.0063,0.0
232,7424,0.90967,1.16527,0.639,0.3769,2,14629100,1,0.00052,0.0
233,7456,1.44283,1.16527,0.639,0.3772,2,14692156,1,0.00034,0.0
234,7488,1.21243,1.16527,0.639,0.3775,2,14755212,1,0.00028,0.0
235,7520,1.29687,1.15388,0.6375,0.3778,2,14818268,1,0.00027,0.0
236,7552,1.25525,1.15388,0.6375,0.3853,2,14881324,1,0.00755,0.0
237,7584,0.89892,1.15388,0.6375,0.3858,2,14944380,1,0.00045,0.0
238,7616,1.17317,1.15388,0.6375,0.386,2,15007436,1,0.00024,0.0
239,7648,1.36291,1.15388,0.6375,0.3863,2,15070492,1,0.00028,0.0
240,7680,1.17697,1.13958,0.651,0.3865,2,15133548,1,0.00017,0.0
241,7712,1.22276,1.13958,0.651,0.3924,2,15196604,1,0.00594,0.0
242,7744,1.16835,1.13958,0.651,0.3927,2,15259660,1,0.00029,0.0
243,7776,1.27288,1.13958,0.651,0.393,2,15322716,1,0.00028,0.0
244,7808,1.23049,1.13958,0.651,0.3933,2,15385772,1,0.00029,0.0
245,7840,1.01914,1.12737,0.6555,0.3936,2,15448828,1,0.00027,0.0
246,7872,1.02021,1.12737,0.6555,0.4012,2,15511884,1,0.00767,0.0
247,7904,1.23067,1.12737,0.6555,0.4016,2,15574940,1,0.00034,0.0
248,7936,1.12839,1.12737,0.6555,0.4019,2,15637996,1,0.00037,0.0
249,7968,1.16578,1.12737,0.6555,0.4021,2,15701052,1,0.00022,0.0
250,8000,1.2336,1.12079,0.653,0.4024,2,15764108,1,0.00025,0.0
251,8032,1.17177,1.12079,0.653,0.4095,2,15827164,1,0.00706,0.0
252,8064,1.13709,1.12079,0.653,0.4098,2,15890220,1,0.0003,0.0
253,8096,1.20826,1.12079,0.653,0.41,2,15953276,1,0.00028,0.0
254,8128,1.18781,1.12079,0.653,0.4103,2,16016332,1,0.00026,0.0
255,8160,1.12264,1.10788,0.6505,0.4106,2,16079388,1,0.00028,0.0
256,8192,1.23818,1.10788,0.6505,0.4181,2,16142444,1,0.00755,0.0
257,8224,1.20804,1.10788,0.6505,0.4185,2,16205500,1,0.00037,0.0
258,8256,1.00205,1.10788,0.6505,0.4188,2,16268557,1,0.00029,0.0
259,8288,0.99246,1.10788,0.6505,0.4191,2,16331614,1,0.00029,0.0
260,8320,1.11053,1.09762,0.654,0.4193,2,16394671,1,0.00027,0.0
261,8352,1.16304,1.09762,0.654,0.4259,2,16457728,1,0.00651,0.0
262,8384,1.20041,1.09762,0.654,0.4262,2,16520785,1,0.00031,0.0
263,8416,1.11585,1.09762,0.654,0.4265,2,16583842,1,0.00035,0.0
264,8448,1.0475,1.09762,0.654,0.4267,2,16646899,1,0.0002,0.0
265,8480,1.16122,1.08987,0.6535,0.4269,2,16709956,1,0.00022,0.0
266,8512,1.07184,1.08987,0.6535,0.4337,2,16773013,1,0.00681,0.0
267,8544,1.12066,1.08987,0.6535,0.434,2,16836070,1,0.0003,0.0
268,8576,1.05586,1.08987,0.6535,0.4359,2,16899127,1,0.00183,0.0
269,8608,0.99407,1.08987,0.6535,0.4363,2,16962184,1,0.00039,0.0
270,8640,1.11163,1.08074,0.655,0.4365,2,17025241,1,0.00028,0.0
271,8672,1.04997,1.08074,0.655,0.4437,2,17088298,1,0.0072,0.0
272,8704,1.05744,1.08074,0.655,0.4441,2,17151355,1,0.00035,0.0
273,8736,1.06779,1.08074,0.655,0.4444,2,17214412,1,0.00028,0.0
274,8768,1.2424,1.08074,0.655,0.4445,2,17277469,1,0.00016,0.0
275,8800,1.06847,1.0723,0.6555,0.4448,2,17340526,1,0.00023,0.0
276,8832,1.0296,1.0723,0.6555,0.4521,2,17403583,1,0.00738,0.0
277,8864,1.21769,1.0723,0.6555,0.4525,2,17466640,1,0.0004,0.0
278,8896,0.99464,1.0723,0.6555,0.4528,2,17529697,1,0.00029,0.0
279,8928,1.10684,1.0723,0.6555,0.4532,2,17592754,1,0.00035,0.0
280,8960,1.08895,1.06237,0.6645,0.4535,2,17655811,1,0.00029,0.0
281,8992,1.23595,1.06237,0.6645,0.4616,2,17718868,1,0.00807,0.0
282,9024,1.24121,1.06237,0.6645,0.4619,2,17781925,1,0.00037,0.0
283,9056,1.13891,1.06237,0.6645,0.4622,2,17844982,1,0.00024,0.0
284,9088,1.06329,1.06237,0.6645,0.4625,2,17908039,1,0.0003,0.0
285,9120,1.25199,1.05578,0.664,0.4626,2,17971096,1,0.00014,0.0
286,9152,1.27408,1.05578,0.664,0.4686,2,18034153,1,0.006,0.0
287,9184,1.1767,1.05578,0.664,0.469,2,18097210,1,0.00043,0.0
288,9216,1.00501,1.05578,0.664,0.4693,2,18160267,1,0.00023,0.0
289,9248,1.05032,1.05578,0.664,0.4695,2,18223324,1,0.00028,0.0
290,9280,0.99222,1.04766,0.674,0.4697,2,18286381,1,0.00019,0.0
291,9312,1.19859,1.04766,0.674,0.4741,2,18349438,1,0.00436,0.0
292,9344,1.00843,1.04766,0.674,0.4743,2,18412495,1,0.00024,0.0
293,9376,1.05509,1.04766,0.674,0.4745,2,18475552,1,0.00018,0.0
294,9408,1.37403,1.04766,0.674,0.4747,2,18538609,1,0.00018,0.0
295,9440,1.02546,1.04393,0.671,0.4749,2,18601666,1,0.00019,0.0
296,9472,1.14214,1.04393,0.671,0.4816,2,18664723,1,0.00677,0.0
297,9504,1.04429,1.04393,0.671,0.482,2,18727780,1,0.0003,0.0
298,9536,1.05093,1.04393,0.671,0.4822,2,18790837,1,0.00027,0.0
299,9568,1.0527,1.04393,0.671,0.4825,2,18853894,1,0.00028,0.0
300,9600,1.18374,1.03744,0.6725,0.4828,2,18916951,1,0.00027,0.0
301,9632,1.04454,1.03744,0.6725,0.4919,2,18980008,1,0.00918,0.0
302,9664,1.02668,1.03744,0.6725,0.4924,2,19043065,1,0.00041,0.0
303,9696,1.0103,1.03744,0.6725,0.4926,2,19106122,1,0.00026,0.0
304,9728,1.13095,1.03744,0.6725,0.4929,2,19169179,1,0.00025,0.0
305,9760,0.99821,1.03038,0.677,0.4931,2,19232236,1,0.00025,0.0
306,9792,1.05456,1.03038,0.677,0.4972,2,19295293,1,0.00412,0.0
307,9824,0.79686,1.03038,0.677,0.4975,2,19358350,1,0.00024,0.0
308,9856,0.90632,1.03038,0.677,0.4977,2,19421407,1,0.00023,0.0
309,9888,1.02594,1.03038,0.677,0.4978,2,19484464,1,0.00014,0.0
310,9920,1.05927,1.02503,0.671,0.4981,2,19547521,1,0.00023,0.0
311,9952,1.05886,1.02503,0.671,0.5054,2,19610578,1,0.00729,0.0
312,9984,0.89349,1.02503,0.671,0.5057,2,19673635,1,0.00036,0.0
313,10000,0.88032,1.02503,0.671,0.5059,2,19736692,1,0.00021,0.0
